y,x1,x2,x3,x4,x5,x6,x7
0,1.982225,21.398358,Tue,-0.15507,105.653017,New York,ford
0,5.470395,19.917507,Thur,-0.84114,116.247321,,
0,3.547802,22.427109,Friday,-0.311619,95.555697,South Carolina,chevrolet
1,0.187361,19.690092,Friday,-1.234926,116.739064,Missouri,mercedes
0,0.832012,19.654232,Fri,0.248804,95.524135,Florida,subaru
0,0.572335,18.960967,Saturday,1.133208,138.301497,,toyota
1,5.479231,20.954985,Tuesday,1.581806,93.349765,Florida,subaru
0,4.407989,20.314425,Friday,-0.822099,104.502106,Oklahoma,mercedes
1,2.231563,18.63665,Tue,0.237221,111.012642,Alaska,chevrolet
0,6.658485,20.729418,Saturday,0.781679,80.59229,Indiana,
0,3.759447,16.097691,Friday,-0.570129,107.036375,California,nissan
0,0.704993,20.572247,Tuesday,-3.033998,89.241925,Texas,mercedes
0,2.094717,18.037998,Tuesday,0.80629,91.764131,North Carolina,chevrolet
0,4.374649,21.03683,Tue,-1.097097,102.687229,California,subaru
0,5.859521,18.568397,Friday,-0.115801,107.194734,,subaru
1,4.449656,21.558374,Sunday,-0.944528,,North Carolina,buick
0,5.616214,20.446008,Wednesday,0.335698,100.592023,Virginia,ford
0,1.445167,19.650597,Tuesday,-1.517323,109.50585,Arizona,ford
0,4.142588,19.989559,Saturday,0.127341,111.799426,,subaru
0,1.206814,19.108274,Tuesday,2.305192,102.052889,Pennsylvania,subaru
0,2.795529,19.13692,Sat,0.981161,89.224025,Pennsylvania,
1,1.902758,19.124653,Saturday,0.70112,,Alaska,toyota
0,5.747953,15.751018,Thursday,-0.204681,91.349751,Mississippi,
0,0.314203,22.037665,Wednesday,-1.23043,,Kentucky,nissan
0,6.464478,20.257417,Monday,0.454367,98.049485,California,mercedes
0,3.601839,19.750729,Friday,0.61836,90.233233,New Mexico,buick
0,2.304445,19.002952,Friday,1.010199,,Florida,subaru
0,1.267586,18.901677,Monday,-1.942604,83.281396,Arkansas,
0,2.13745,20.558663,Wed,-0.491512,95.443471,,chevrolet
1,2.013339,19.54079,Tue,0.846314,87.32191,Alabama,
0,4.988083,16.170532,Fri,2.075966,108.027776,Ohio,ford
0,3.750376,18.883865,Wed,0.818262,85.042327,Vermont,
0,4.529927,19.200423,Wednesday,1.442433,95.733891,Massachusetts,
0,2.837715,17.173078,Mon,-0.417484,121.770479,Georgia,nissan
0,3.290713,17.434851,Thur,0.706558,113.72965,Texas,subaru
0,1.199355,21.358837,Sat,0.479179,89.182299,Virginia,subaru
1,3.806985,22.2613,Friday,1.006812,119.31588,Alabama,
0,-0.0899000000000001,22.023009,Tue,0.79498,90.606716,California,nissan
0,1.110837,18.611636,Saturday,-0.201749,95.89391,Texas,chevrolet
0,3.474196,20.984482,Monday,-0.104418,,Texas,chevrolet
1,0.119013,20.634286,Sunday,-0.047987,108.79408,North Carolina,mercedes
0,1.104609,20.136862,Saturday,0.108297,96.945951,Alabama,
0,4.730733,19.792411,Tuesday,1.323467,100.008282,Ohio,
0,0.9554,18.267263,Wednesday,0.404993,108.543024,Wisconsin,subaru
0,7.258549,18.543744,Thursday,-0.638932,110.719523,,chevrolet
0,1.373826,21.15154,Sunday,-0.870837,88.632184,Massachusetts,subaru
1,4.361174,20.052188,Thursday,-0.83356,93.419428,,chevrolet
0,3.269851,19.563854,Sunday,0.721609,93.562305,,
0,6.595431,20.488548,Monday,-1.925803,91.730323,Florida,chevrolet
0,4.689537,17.729716,Friday,0.26183,,Massachusetts,mercedes
1,2.991582,19.053476,Saturday,-1.449298,134.674882,Alaska,ford
0,-0.0509170000000001,21.697499,Friday,-0.0926420000000001,113.544718,,chevrolet
0,2.937618,19.00351,Wednesday,0.710272,108.549307,Maryland,chevrolet
0,2.27539,18.177331,Thur,-0.971522,89.040743,New York,nissan
0,5.698248,19.940608,Wednesday,-0.65906,103.97305,Oklahoma,chevrolet
0,2.110843,20.95783,Tuesday,1.537604,94.651684,Pennsylvania,
0,2.430695,20.801912,Saturday,-0.313657,122.209954,California,
0,2.892072,18.19064,Monday,-0.275253,121.245239,,chevrolet
0,3.627228,19.20944,Tuesday,0.180668,99.852977,Michigan,
1,4.601563,19.184052,Saturday,1.994909,117.3325,,ford
0,2.579747,21.736033,Saturday,1.719896,94.230796,Ohio,chevrolet
0,3.009214,19.921857,Thursday,-0.154247,146.755999,Michigan,chevrolet
1,1.170842,21.553672,Saturday,-0.376522,,Illinois,
0,1.903464,19.612442,Tue,0.785241,99.295967,,subaru
1,2.558973,20.46881,Friday,0.393918,109.882839,California,chevrolet
0,3.920431,18.73444,Thursday,-1.331704,88.134038,Virginia,toyota
0,2.450914,23.192382,Friday,-0.287862,98.47129,New Jersey,ford
0,0.683312,19.194868,Tue,0.170471,112.694008,Illinois,
0,0.733148,19.627962,Thursday,,121.013785,Illinois,
0,3.228099,16.512644,Tuesday,0.85255,87.693363,,nissan
0,4.000467,20.473126,Fri,-2.856851,116.842693,Texas,toyota
0,4.248179,20.114456,Sunday,0.36596,99.656765,,ford
0,1.062053,18.546587,Saturday,-0.985405,110.86636,Ohio,chevrolet
1,0.799501,18.986148,Friday,0.963051,87.584887,Ohio,nissan
0,4.803115,23.372082,Thursday,-0.864933,91.464037,Illinois,chevrolet
0,1.023999,21.926746,Monday,1.664985,135.026536,Washington,
0,7.691875,16.265387,Saturday,2.487049,108.511404,Iowa,chevrolet
0,0.968546,22.174382,Mon,-0.445869,91.703544,Massachusetts,
0,5.466222,20.573205,Monday,-0.185754,76.83965,Virginia,mercedes
0,3.466371,18.481368,Thur,0.063492,107.323808,Ohio,toyota
0,4.207276,21.576218,Saturday,-0.408192,107.009456,Texas,toyota
0,3.334263,18.882442,Fri,0.312554,114.203981,Florida,chevrolet
0,0.847277,21.405832,Saturday,0.280234,110.265877,Michigan,subaru
0,2.24952,20.209076,Monday,-0.216441,,,
0,0.828629,21.764391,Thursday,-1.699973,98.66543,Nebraska,toyota
0,2.62939,19.377216,Monday,-2.150725,98.157976,Illinois,
0,1.365237,19.604253,Saturday,0.611266,111.054717,Ohio,ford
1,0.347667,19.897719,Sunday,-0.306244,115.384121,New Jersey,ford
0,4.680773,21.896097,Sat,1.315195,,Utah,chevrolet
0,2.791567,19.915089,Friday,-0.588872,100.584731,Minnesota,chevrolet
0,3.370994,23.341435,Sat,-0.043654,97.076082,,
0,4.510547,23.431425,Sunday,-0.824433,103.327092,Florida,ford
0,3.817693,18.624656,Monday,-0.794061,100.928977,Pennsylvania,nissan
0,3.584821,21.163479,Thur,-1.078885,63.318205,,toyota
0,0.658594,19.552102,Thursday,0.343571,,Maine,ford
0,3.814593,16.698105,Mon,0.504508,76.192651,Connecticut,ford
0,5.603947,18.984369,Sunday,-1.119147,84.325719,Texas,subaru
0,1.844137,21.093453,Thur,1.563584,95.045277,Pennsylvania,toyota
0,1.204714,20.456088,Sat,,99.913377,Arizona,buick
0,8.775918,17.70323,Saturday,-0.3559,98.178515,,subaru
0,2.559738,22.266894,Thur,0.525912,111.279964,Massachusetts,
0,5.287801,20.619821,Mon,0.196413,87.404506,New Mexico,buick
0,1.512261,17.907038,Monday,-1.378887,,South Carolina,ford
0,1.048804,21.392229,Wed,-0.256201,118.518356,Louisiana,toyota
0,0.204672,16.61955,Fri,,115.368833,Michigan,ford
0,7.151312,20.301907,Sun,1.362022,,New Jersey,ford
0,2.625784,19.878059,Sunday,-1.418503,95.870868,California,mercedes
0,4.799429,19.264844,Friday,-1.510486,109.769329,Rhode Island,
0,4.631383,22.441612,Fri,-2.00355,70.264853,Pennsylvania,buick
0,0.284053,20.740509,Tue,-1.554881,,Louisiana,chevrolet
0,6.231482,20.218642,Mon,1.375427,,Texas,chevrolet
0,4.004328,18.577169,Sunday,0.190511,88.806838,New York,chevrolet
0,3.394311,17.935856,Fri,1.310335,119.994588,,
0,-0.038268,17.275741,Thursday,0.506149,,California,mercedes
0,1.669751,20.254461,Mon,-0.780707,113.238246,Ohio,
0,2.246989,18.435305,Friday,-0.630036,82.556861,Massachusetts,mercedes
0,2.173955,22.807289,Friday,-0.30598,81.961684,Maine,
0,0.437465,19.41745,Monday,-1.07703,119.717029,New York,chevrolet
1,2.954623,19.491648,Monday,1.955544,108.921888,Georgia,
0,3.905259,17.774306,Thur,0.893516,75.336659,,nissan
0,1.743894,20.902144,Saturday,0.741208,86.994674,California,ford
0,2.321393,19.168192,Sunday,1.43646,,California,subaru
0,3.997412,21.200329,Friday,-0.32094,69.098119,Nevada,
0,3.358358,20.89998,Wednesday,-1.623325,107.594117,Louisiana,nissan
0,4.016656,19.532325,Saturday,0.102763,109.867497,,mercedes
0,4.212054,18.462629,Thur,0.372991,90.863777,Georgia,subaru
0,0.346323,20.602131,Tue,-0.32928,105.908944,New Jersey,subaru
0,4.111627,18.499627,Mon,0.538095,101.612031,,mercedes
1,1.270145,19.276135,Monday,-1.374841,97.522692,,mercedes
0,2.59989,21.008489,Thur,,82.836321,Arizona,subaru
0,2.699477,20.969351,Monday,-1.865279,95.651361,Florida,
0,3.358568,21.566305,Fri,-2.371668,122.677609,Texas,ford
0,2.101855,19.229708,Wednesday,1.967718,115.150329,New Mexico,ford
1,7.208694,19.726384,Saturday,-2.412416,97.763243,California,
0,3.312918,21.941064,Monday,-1.700915,97.232541,Texas,mercedes
0,3.893869,19.727987,Fri,0.161333,104.096688,Nevada,
0,3.051416,20.660023,Friday,1.060019,,Florida,subaru
0,0.881795,19.296534,Friday,0.234501,97.699457,Michigan,nissan
0,1.734804,19.652451,Mon,-0.612386,98.451129,Georgia,subaru
0,2.870439,18.729868,Sunday,,93.69078,Arizona,mercedes
0,1.491293,21.392152,Wednesday,0.151954,88.490337,Ohio,nissan
0,0.805017,17.794255,Sun,,,,ford
0,1.559299,20.325997,Saturday,1.276397,116.51798,Mississippi,
0,1.960172,18.066508,Saturday,-0.02318,98.666049,,ford
0,1.655456,18.147706,Friday,-0.261681,110.352621,Delaware,nissan
0,3.720185,19.474399,Saturday,0.838509,110.23915,,mercedes
0,2.273813,17.571374,Wed,0.235116,,Indiana,
1,6.616066,18.086479,Sunday,0.721858,109.207864,North Carolina,subaru
0,4.349946,17.899609,Sunday,1.212248,99.127159,,chevrolet
0,3.144208,22.086648,Thursday,-2.347725,98.07132,Texas,ford
0,1.640117,19.481678,Saturday,1.091865,95.239606,Michigan,
0,2.056331,18.668245,Thur,0.066866,110.462009,,
0,1.657196,18.253844,Sun,,110.135826,Florida,mercedes
0,5.804148,20.871357,Mon,-2.08256,104.400409,Arkansas,
0,2.616204,19.925731,Monday,-0.639552,105.049878,,subaru
0,5.255373,21.209376,Wednesday,1.339912,104.950891,California,toyota
0,3.261489,22.043938,Thursday,1.655429,107.989297,South Dakota,mercedes
0,0.320931,19.280487,Tue,0.218582,107.939263,California,ford
0,1.93257,18.509156,Monday,-0.784433,112.157036,Maryland,mercedes
0,-1.020344,19.93963,Sunday,-2.663134,101.713793,Missouri,
0,5.232637,22.495022,Wednesday,-1.225613,94.819076,Illinois,chevrolet
0,3.20212,18.334703,Wednesday,-1.168011,76.180186,Massachusetts,subaru
0,5.100428,20.127153,Fri,-0.638196,107.624335,Louisiana,nissan
1,0.764032,19.614014,Friday,-0.286106,104.937222,Iowa,ford
0,1.423614,20.045962,Wednesday,0.308459,,Missouri,ford
0,4.58057,18.392547,Fri,,,Missouri,mercedes
0,-0.350264,22.757524,Tue,,97.048238,Missouri,
0,3.266709,21.644449,Tue,-1.579248,78.12853,Texas,subaru
0,5.398415,19.971943,Tue,-0.795829,132.046281,Minnesota,
0,1.565054,20.032795,Wednesday,0.159615,92.396426,Colorado,toyota
0,4.185905,21.17578,Sunday,1.184472,99.52245,Illinois,
1,5.187025,20.224839,Friday,0.806091,94.223212,,
0,4.983786,19.541576,Friday,-2.060733,108.864803,Virginia,mercedes
0,1.279914,20.795793,Sunday,1.482095,110.1537,Colorado,
0,3.177714,21.506211,Tuesday,-0.806491,98.721351,,chevrolet
0,2.35967,17.480161,Wednesday,1.303181,93.938906,,
1,3.680431,20.463762,Tue,1.555445,116.916338,,nissan
0,1.905346,21.561959,Sunday,-0.882769,121.051646,Alabama,chevrolet
0,6.251488,19.663546,Saturday,0.031954,104.781876,Florida,ford
0,2.491613,19.683731,Sunday,,,Kansas,toyota
0,2.055479,21.641614,Thursday,1.481769,107.695139,South Carolina,subaru
0,0.836464,19.503491,Fri,-2.217004,93.386206,Iowa,ford
0,0.413303,20.349649,Monday,1.520774,105.32842,Pennsylvania,ford
0,2.255933,20.411612,Mon,-0.884699,109.664355,Missouri,ford
0,4.707349,21.121182,Monday,-4.566963,97.271648,Iowa,mercedes
0,0.63927,17.580222,Monday,1.158753,88.613168,Texas,ford
1,3.179744,17.686197,Friday,1.286089,93.835648,South Carolina,
0,0.056515,18.123759,Monday,-0.107038,112.571875,Alabama,chevrolet
0,6.34824,20.252862,Tuesday,0.163324,113.548364,California,subaru
0,2.296027,21.195242,Saturday,-0.16942,97.454192,Minnesota,ford
0,1.936797,18.443139,Saturday,1.702864,91.255123,Tennessee,mercedes
0,3.756875,23.564945,Wednesday,-2.597993,97.302927,Florida,mercedes
0,2.429486,19.2472,Fri,-1.131608,105.809706,North Dakota,
0,2.791482,18.144966,Saturday,0.785391,124.865948,,toyota
0,1.732985,20.449285,Wednesday,-0.671947,95.302538,,
0,3.337542,22.081445,Sunday,-0.722927,84.171929,New York,
0,3.655336,21.744703,Thur,-1.326749,98.52312,,chevrolet
0,1.637299,19.520616,Monday,,117.643676,Texas,nissan
0,3.59209,21.416385,Tuesday,,69.900501,,
0,1.733151,21.514356,Thursday,-0.313704,99.369975,North Dakota,chevrolet
0,2.926149,19.750353,Fri,-2.368399,113.094284,Texas,
0,3.167513,20.036219,Wednesday,-0.809944,87.802158,Arizona,chevrolet
0,2.24305,21.23571,Tue,1.188779,100.029901,Oklahoma,subaru
1,2.291158,21.266409,Thursday,1.26103,110.502962,New York,
0,0.744496,19.605879,Mon,-0.412694,88.89651,Washington,ford
1,3.106511,21.049746,Wednesday,2.019911,109.320059,,ford
0,2.640835,22.653882,Friday,-0.133276,99.53479,Pennsylvania,chevrolet
0,3.923362,18.923197,Tuesday,2.750801,99.869934,Minnesota,ford
0,4.694577,19.610829,Thur,-0.335807,109.875175,,chevrolet
0,5.261612,19.042338,Saturday,1.339283,105.498809,Pennsylvania,ford
0,4.175388,19.64671,Tue,-1.043481,,Texas,toyota
0,-1.092879,18.245333,Thursday,0.968219,105.098847,,mercedes
0,3.352709,20.318629,Wednesday,-1.021508,85.831871,Alabama,chevrolet
0,3.158207,19.358734,Tuesday,,111.648606,Ohio,ford
0,3.951588,19.543682,Friday,0.974949,83.595444,Texas,chevrolet
0,5.87913,18.288812,Fri,-0.102557,,Michigan,ford
1,2.33006,18.11782,Sunday,-0.036654,130.223494,Hawaii,
0,1.549033,19.786171,Tue,0.0054489999999999,94.793962,Washington,
0,-2.357065,21.721813,Friday,1.511192,79.366522,Nebraska,nissan
0,4.598316,20.426326,Mon,1.677001,90.920565,New York,nissan
0,1.353071,24.881621,Wed,-0.249292,105.441178,Colorado,subaru
0,1.867732,16.051733,Sunday,0.740836,100.342135,,chevrolet
0,3.22227,23.097458,Fri,-1.197102,84.717113,Maine,chevrolet
0,0.764796,19.887363,Thursday,0.222655,107.688927,,chevrolet
0,1.975682,20.614483,Saturday,1.987328,120.789692,Arizona,chevrolet
0,5.089138,23.71722,Sun,-1.597117,85.982879,North Carolina,mercedes
0,0.057231,20.311742,Thursday,0.139583,89.048398,New Mexico,ford
0,4.859576,17.173218,Sunday,1.02387,,,chevrolet
0,1.324283,19.441232,Sun,1.234492,,Colorado,buick
0,6.028822,19.706037,Wednesday,0.770784,95.249587,Kentucky,subaru
0,2.02736,20.427261,Sun,-1.596326,96.045139,Pennsylvania,chevrolet
0,2.565047,20.336362,Monday,0.516527,107.194747,Oregon,ford
0,2.472302,21.467824,Friday,-1.030634,86.986472,Pennsylvania,ford
0,2.808184,20.859049,Sat,0.362912,103.122074,Tennessee,chevrolet
0,2.148164,18.646876,Wednesday,-2.666674,86.270424,Florida,mercedes
0,4.797217,19.091074,Friday,-0.001058,125.506468,Vermont,chevrolet
0,2.286548,18.0021,Sunday,0.813703,94.954302,West Virginia,subaru
0,6.418994,19.236254,Sat,-2.383722,113.144682,California,mercedes
0,1.051826,22.766226,Tuesday,-0.535545,100.450176,New Hampshire,
0,1.226364,20.272085,Saturday,-0.841669,85.216844,,ford
0,4.393212,16.517171,Friday,-0.433155,,,chevrolet
0,1.0975,17.191907,Thur,1.667419,87.066562,Georgia,toyota
0,3.920702,19.842167,Mon,1.767557,113.000999,Massachusetts,subaru
1,3.181656,20.59381,Tuesday,0.818797,110.87727,Montana,subaru
0,3.292085,21.061836,Tue,1.812209,91.184538,Pennsylvania,ford
0,1.938608,21.886473,Sat,-1.501607,99.86329,Connecticut,
0,2.540243,20.541811,Fri,-2.394217,120.068613,Virginia,ford
1,2.154725,19.791647,Mon,-0.088856,81.716466,Texas,ford
0,0.862374,21.986118,Sunday,-3.103767,87.49665,California,subaru
0,0.556306,22.717221,Monday,0.131663,111.990887,California,ford
0,2.825495,19.628206,Tue,0.192631,121.450936,North Carolina,mercedes
0,4.780167,20.336967,Tuesday,0.67027,80.764979,Texas,ford
1,2.922782,20.845501,Wed,1.775699,103.455591,Texas,nissan
0,-2.130773,21.461484,Wednesday,-1.173083,123.619939,Michigan,nissan
0,3.865696,17.330762,Mon,-0.033255,,Wisconsin,nissan
0,4.119582,21.553489,Mon,-1.606892,99.498045,Florida,mercedes
0,1.133383,21.43206,Saturday,-0.134355,77.335155,Wisconsin,ford
1,1.056402,20.604613,Thur,-0.98223,106.205249,,ford
0,1.598595,17.632151,Thur,0.21147,103.068643,Texas,buick
1,1.948903,18.042021,Thursday,-0.805632,107.640109,Tennessee,buick
0,2.03598,18.744372,Tuesday,-0.289929,98.815109,Indiana,chevrolet
0,1.508909,19.560432,Sunday,0.276096,65.316734,Oregon,
0,1.63852,23.737283,Saturday,-1.727492,109.872428,Wisconsin,subaru
0,3.778309,20.218425,Tue,,110.757718,Maryland,nissan
0,3.219542,18.308444,Sunday,-0.809084,98.687929,Tennessee,
1,2.622486,20.237386,Mon,-0.878008,98.867959,New York,ford
0,1.864059,20.32782,Thursday,0.4213,101.858925,Michigan,mercedes
0,1.886399,17.91384,Monday,-0.104579,97.46483,,mercedes
0,0.354028,21.827512,Friday,2.474102,108.991956,California,mercedes
0,4.925845,20.211845,Thursday,0.190857,104.994121,California,nissan
0,5.038966,19.108088,Friday,0.736799,101.268139,Ohio,ford
0,3.729254,16.952754,Tuesday,,106.763136,Massachusetts,chevrolet
0,5.579421,18.550537,Tue,-0.318149,113.062653,California,
0,3.262568,18.914787,Sunday,1.804471,99.495542,Minnesota,toyota
0,5.606036,21.710438,Tuesday,-0.355238,91.404686,North Carolina,ford
0,3.47429,17.735404,Tuesday,0.449522,92.400271,Texas,
0,3.858301,21.027791,Thursday,0.15253,82.2346,Georgia,
0,8.021437,18.76429,Saturday,0.462595,109.446707,Rhode Island,ford
0,0.37162,18.702769,Friday,-0.866657,97.593849,Georgia,
0,0.256969,17.501524,Wednesday,0.043631,114.604855,California,toyota
1,3.559226,20.286175,Thur,-1.076323,107.506311,Ohio,subaru
0,1.872399,22.324799,Saturday,2.304814,92.460241,,ford
0,2.72067,19.114926,Wed,1.130764,109.330995,Pennsylvania,ford
0,1.082669,20.784856,Wednesday,2.183359,102.432131,New Jersey,ford
0,3.548894,19.592802,Tue,0.378426,117.277815,,
1,2.852072,17.391794,Thursday,-0.170815,127.194256,Florida,toyota
0,1.750959,18.21611,Thursday,1.155258,,California,toyota
0,0.345231,20.796827,Fri,2.156149,113.159375,Kansas,mercedes
0,2.469071,21.144851,Tue,-0.231388,,Oklahoma,ford
0,1.726626,18.828137,Friday,,113.17809,,chevrolet
0,4.148856,22.398743,Monday,-1.802669,88.756481,,ford
0,-0.361559,20.349167,Thur,-0.849809,126.891266,North Carolina,
0,4.319924,18.531926,Wednesday,1.949474,,New York,ford
0,2.236071,16.47433,Friday,-0.745383,120.20446,Ohio,ford
0,3.634421,22.912489,Sat,-1.575864,,New York,ford
1,0.855769,21.856109,Monday,-2.241551,84.593161,,mercedes
0,1.947488,18.847736,Tuesday,0.861768,111.551905,North Carolina,chevrolet
1,4.713769,25.683109,Wednesday,0.572458,77.949262,Tennessee,chevrolet
0,3.735012,19.358034,Tue,0.196135,99.540352,New York,chevrolet
0,1.834985,19.002135,Mon,3.333675,,Wisconsin,chevrolet
0,4.674903,21.540863,Friday,-1.102232,104.643986,Washington,ford
0,3.188976,20.845532,Thursday,-0.883292,112.276322,Texas,ford
0,4.158385,19.991182,Tuesday,-0.512225,85.088801,Arkansas,
0,0.220873,17.509024,Thursday,1.495281,81.116747,New York,mercedes
0,2.225054,18.179685,Fri,0.024798,110.145436,Minnesota,buick
1,1.874858,19.356585,Monday,-1.318709,,Texas,subaru
0,4.474066,19.573032,Saturday,-0.552189,125.516204,Montana,ford
0,4.5758,21.512743,Friday,-2.208899,97.823484,Nevada,ford
0,2.618102,19.756892,Monday,1.788967,100.828171,Tennessee,toyota
0,2.439294,21.139229,Saturday,,86.136786,Illinois,subaru
0,5.075612,20.452537,Saturday,0.182713,119.996698,Minnesota,ford
0,4.674346,18.450311,Sun,-1.390014,,Wisconsin,subaru
0,3.598788,17.882765,Wednesday,-1.784617,112.471099,West Virginia,mercedes
0,3.268211,20.276874,Thur,0.01656,108.091109,Maryland,ford
0,3.912741,19.535597,Friday,1.142453,110.1456,,toyota
0,0.359817,21.70141,Mon,-0.920406,95.131622,Pennsylvania,subaru
0,0.914032,20.019968,Sunday,1.294658,103.031699,Pennsylvania,chevrolet
0,1.896159,21.135407,Sunday,-0.608632,107.012831,,
0,2.581393,19.558539,Tuesday,0.459198,114.59467,Georgia,ford
0,5.083819,21.534773,Thur,0.0244280000000001,103.705196,Arizona,subaru
0,1.324187,18.574317,Wednesday,0.892722,122.958028,,nissan
1,1.169287,21.039692,Wednesday,-2.416831,,DC,ford
0,4.08735,19.89406,Tue,0.263159,,California,ford
0,0.038017,22.164375,Saturday,-0.119064,82.230847,Ohio,chevrolet
0,0.53377,20.490842,Wednesday,1.269447,101.238003,Ohio,ford
0,2.466049,18.43393,Friday,-0.11944,,Illinois,
0,2.393951,20.368761,Friday,0.188898,111.247868,Oregon,nissan
0,3.586213,20.101172,Tuesday,-2.71691,103.067222,Georgia,ford
0,2.320694,18.854627,Saturday,2.374123,123.683223,,
0,-0.0231189999999999,23.915588,Sunday,-0.601051,103.246664,Texas,toyota
0,3.197381,20.284807,Friday,-2.085483,91.800955,Pennsylvania,toyota
0,2.658221,21.982698,Sunday,1.118301,116.950171,Michigan,subaru
0,0.096313,19.881281,Sunday,-0.152943,111.311075,Virginia,nissan
0,7.117158,22.92264,Sat,0.073995,105.709783,,mercedes
1,2.945976,20.615689,Sunday,-0.540429,101.698372,Pennsylvania,buick
0,-0.927229,18.977274,Monday,0.693066,117.570587,Pennsylvania,ford
0,6.002383,19.386632,Monday,1.805437,90.806789,Idaho,
0,4.97395,19.826591,Thursday,2.959808,99.109496,Florida,ford
0,1.475705,20.849528,Wednesday,0.154065,100.584901,Alabama,ford
0,3.792517,19.805554,Thur,-0.499396,86.160655,,chevrolet
0,1.509716,20.731316,Sun,0.132246,91.336953,Texas,chevrolet
0,6.157278,18.058918,Sunday,0.828685,93.832497,Washington,
0,0.114937,21.164931,Saturday,-1.587547,89.819673,California,subaru
0,2.123463,22.51075,Wednesday,-1.56159,113.586575,Florida,
1,1.280225,25.318097,Mon,-0.717081,103.206156,New Hampshire,mercedes
0,1.684197,22.922567,Sunday,-1.484128,99.442857,,
0,1.360031,21.303945,Wednesday,0.917169,99.337954,California,chevrolet
1,3.700776,15.294806,Thursday,0.455337,93.668837,California,subaru
1,1.215383,21.619538,Sunday,-0.025179,73.323742,Arkansas,mercedes
0,4.310732,21.013829,Wed,0.647004,78.87358,,mercedes
1,4.868479,20.855267,Sunday,-0.085166,104.414982,Texas,mercedes
1,2.074759,22.019076,Thur,-1.786325,98.785059,New York,subaru
0,6.555345,18.884919,Saturday,0.099481,,Virginia,nissan
0,2.028586,19.795926,Friday,-1.385502,100.326024,,ford
0,1.587312,19.850269,Monday,0.221873,86.141383,Michigan,ford
0,0.889664,22.072291,Monday,-0.077139,119.907027,Indiana,ford
0,3.358097,20.529375,Sat,-0.900203,,Florida,ford
0,2.688034,21.795924,Thur,-2.249215,95.983216,Maryland,subaru
0,1.698052,19.92343,Thur,-0.0198430000000001,76.409498,,subaru
0,5.451167,22.0604,Tue,1.478299,114.786405,New York,
0,1.500118,19.636026,Tue,-0.218648,123.759328,Wisconsin,
0,4.380239,19.832837,Tuesday,-1.168385,90.606233,Texas,
0,2.626249,18.799196,Mon,,78.2364,Kentucky,toyota
0,2.092869,20.735085,Wed,-0.722779,83.906636,New York,
0,1.430746,21.51688,Friday,-2.040758,85.334478,Kansas,chevrolet
0,2.214403,20.717411,Fri,,96.800082,,
0,3.888859,21.800668,Wednesday,-0.838839,,Texas,
0,2.884873,21.580755,Saturday,1.983659,95.932142,Oregon,ford
1,0.482337,17.58,Wednesday,0.778728,121.668821,Nevada,ford
0,6.167671,21.10747,Tue,-0.353589,66.940669,Texas,ford
0,1.702596,20.619591,Sat,-0.670527,117.167313,,ford
1,2.150673,22.579985,Monday,-3.937322,94.172482,,ford
0,6.35006,16.212729,Monday,-1.47971,94.793402,California,buick
0,1.015181,20.671044,Tuesday,0.258525,89.965627,California,toyota
0,4.169365,19.179146,Tuesday,0.940264,90.628961,Delaware,
0,4.276674,19.505464,Wed,0.191413,87.380692,Minnesota,ford
1,5.352476,18.68354,Mon,2.157229,99.417812,Florida,
0,10.239612,23.319611,Sunday,1.92153,89.035682,Florida,subaru
0,5.15333,20.412699,Tuesday,2.083133,81.868783,Florida,subaru
0,1.735504,19.747407,Friday,1.413148,85.996788,Connecticut,buick
0,2.6552,24.643789,Monday,-0.815848,109.683202,Pennsylvania,chevrolet
0,4.16581,19.462482,Friday,-1.029114,,New Jersey,chevrolet
0,1.161981,20.277941,Sun,-0.094093,88.950385,Texas,
1,3.982099,18.09023,Thur,-0.213583,93.149272,Ohio,mercedes
0,0.981192,20.294453,Saturday,0.763603,84.311141,Kansas,
0,4.686516,17.443364,Wednesday,0.202269,93.98189,,buick
0,4.728323,17.110685,Sat,,87.270063,Texas,toyota
0,0.563723,20.690984,Wednesday,1.014212,113.779561,Florida,chevrolet
1,3.966521,21.134196,Tue,-2.025724,101.707558,Illinois,
0,3.95198,19.782149,Wed,-0.260802,99.461679,Tennessee,ford
1,5.839738,22.326946,Saturday,1.374552,94.024998,Missouri,
0,6.827847,19.157317,Tuesday,-1.246279,124.939452,Texas,mercedes
0,2.023563,20.18632,Friday,1.07647,120.100483,Ohio,
0,-1.805206,20.960998,Sunday,-0.466022,,Michigan,mercedes
0,2.906872,20.255535,Friday,-0.406929,106.905906,Wisconsin,subaru
0,6.068618,19.947385,Tue,0.558509,113.997899,Pennsylvania,chevrolet
0,2.712548,20.525004,Sunday,0.162134,90.163901,Alabama,
0,0.910477,20.674916,Monday,,,,subaru
0,3.523524,19.918547,Wednesday,-0.492814,79.193742,Ohio,subaru
0,3.005286,19.499348,Sat,-2.998242,86.38038,Florida,toyota
0,3.10536,20.05852,Wednesday,1.015041,107.77399,South Dakota,ford
1,2.199396,19.409916,Monday,-0.351036,92.807815,South Carolina,
0,1.226301,19.968362,Tuesday,1.465733,116.036818,New York,
0,5.052833,18.135997,Sunday,,,Virginia,chevrolet
0,0.469657,20.209761,Wednesday,-1.703486,89.889411,,ford
1,2.10051,20.694844,Monday,1.088017,113.094958,North Carolina,chevrolet
